User_ID,Age,Gender,Country,Session_Duration,Pages_Visited,Product_Category,Purchase_Intent,Purchase_Amount,Device_Type,Signup_Date,Last_Login
U1519,24.0,Male,UK,2.890284859097383,4,Home Decor,yes,646.27,Mobile,2022-10-13,2025-03-14
U1520,44.0,Male,Germany,0.5748825899524395,2,Books,yes,1010.17,mobile,2023-04-02,2024-08-07
U1521,35.0,Male,India,2.326912455956082,8,nan,Yes,642.88,nan,2024-02-26,2024-06-12
U1522,-1.0,Male,Brazil,17.13701320809187,7,Books,No,0.0,Tablet,2023-03-03,2025-04-05
U1523,55.0,Male,nan,19.06980018583947,5,Home Decor,Yes,948.78,nan,2023-08-06,2024-08-12
U1524,55.0,nan,India,2.3504743837429327,2,Electronics,No,,Mobile,,2025-01-03
U1525,38.0,male,Brazil,22.160306512608923,4,Books,Yes,278.13,nan,2023-04-08,2025-03-03
U1526,36.0,male,USA,11.135511586532484,6,nan,No,,Tab,2023-08-07,2025-04-23
U1527,30.0,FEMALE,Germany,16.174344095884393,3,Groceries,YES,563.0,MOBILE,2023-12-09,2024-07-22
U1528,20.0,Male,India,27.897765026043395,2,nan,NO,0.0,Tablet,,2025-05-24
U1529,56.0,femle,Germany,22.174714526924255,5,cloths,NO,0.0,mobile,,2025-03-23
U1530,54.0,Female,UK,12.851754816753342,5,cloths,yes,873.52,MOBILE,2023-07-28,2024-08-12
U1531,,Male,USA,7.870462196677701,5,Books,Yes,605.75,Desktop,,
U1532,,male,Brazil,-2.2145232106344395,5,Electronics,Yes,1238.0,Tab,2022-11-25,2024-07-31
U1533,42.0,FeMale,UK,,6,electronic,yes,1125.57,mobile,2022-10-21,2024-12-20
U1534,52.0,femle,Canada,13.310958089378445,4,Electronics,Yes,1107.86,MOBILE,,2024-07-02
U1535,60.0,male,USA,7.102563782790528,0,nan,nan,0.0,Mobile,2023-03-24,2024-10-25
U1536,56.0,FEMALE,USA,13.949944263261562,6,Clothes,yes,1102.55,Desktop,2022-06-29,2024-07-14
U1537,29.0,Male,India,15.614815063670147,5,Groceries,YES,981.99,mobile,2024-04-08,2024-08-06
U1538,38.0,nan,nan,13.20115214553537,6,Electronics,nan,0.0,Mobile,2023-04-19,2025-03-06
U1539,23.0,Male,Canada,9.799979353412322,6,Home Decor,Yes,790.72,Tab,2022-10-14,2025-05-22
U1540,60.0,femle,Germany,16.34923737573382,2,nan,No,0.0,Desktop,2022-10-26,2025-03-24
U1541,45.0,FEMALE,UK,18.535525196555273,2,Groceries,NO,0.0,Tablet,2023-06-30,2025-03-21
U1542,28.0,FEMALE,Germany,6.276807380457232,3,cloths,No,,Mobile,2023-09-07,2025-02-03
U1543,48.0,male,Brazil,26.28745903797016,6,nan,no,0.0,MOBILE,2023-06-01,2025-05-14
U1544,45.0,Male,India,,4,Groceries,Yes,713.78,nan,2023-09-05,
U1545,34.0,Male,UK,15.15079698355878,3,Home Decor,YES,1204.12,mobile,2023-02-17,2025-02-20
U1546,23.0,Male,India,20.665715386052458,3,Books,YES,958.63,Desktop,2023-01-18,2024-10-11
U1547,48.0,Male,UK,16.865729050108012,3,Home Decor,NO,0.0,Mobile,2023-12-03,2024-07-22
U1548,41.0,Female,UK,22.62509307130596,4,Home Decor,No,0.0,Tablet,2022-09-22,2024-12-01
U1549,52.0,male,UK,17.296993321614593,2,Books,No,0.0,nan,,2024-12-09
